Date,Price,Open,High,Low,Vol.,Change %
2012-09-25,27.66,28.62,29.48,27.53,5.68M,-0.09780
2012-09-24,30.66,29.51,31.03,29.4,1.30M,0.02130
2012-09-21,30.02,31.1,31.49,29.54,1.87M,-0.02850
2012-09-20,30.9,30.93,31.5,30.68,912.37K,-0.00480
2012-09-19,31.05,31,31.74,30.94,1.05M,-0.00930
2012-09-18,31.34,31.88,31.9,30.68,1.79M,-0.03690
2012-09-17,32.54,32.35,32.78,31.51,3.21M,0.07070
2012-09-14,30.39,30,30.65,29.65,1.54M,0.03090
2012-09-13,29.48,28.57,29.5,28.48,1.49M,0.04240
2012-09-12,28.28,27.9,28.58,27.8,1.15M,0.01730
2012-09-11,27.8,27.76,28.16,27.4,1.01M,0.01570
2012-09-10,27.37,29.2,29.35,27.3,1.48M,-0.06750
2012-09-07,29.35,28.55,29.57,28.5,953.15K,0.02800
2012-09-06,28.55,28,28.9,27.9,841.64K,0.02180
2012-09-05,27.94,28.01,28.5,27.81,639.23K,-0.00710
2012-09-04,28.14,28.52,28.99,27.9,752.50K,-0.01330
2012-08-31,28.52,28.61,28.84,28.2,539.74K,0.00390
2012-08-30,28.41,28.6,28.74,28.1,656.31K,0.00000
2012-08-29,28.41,28.49,28.64,28.02,838.88K,-0.00980
2012-08-28,28.69,28.4,29.38,28,1.40M,0.01310
2012-08-27,28.32,29.57,29.7,28.17,1.35M,-0.04000
2012-08-24,29.5,30.06,30.24,29.41,1.43M,-0.04000
2012-08-23,30.73,30,30.85,29.65,1.47M,0.02600
2012-08-22,29.95,29.01,30.04,29.01,775.49K,0.02890
2012-08-21,29.11,29.58,30,29,761.52K,-0.01360
2012-08-20,29.51,30.15,30.39,29.1,1.18M,-0.01670
2012-08-17,30.01,30.29,30.71,29.98,508.12K,-0.00960
2012-08-16,30.3,29.53,30.39,29.5,668.97K,0.03060
2012-08-15,29.4,29.39,29.7,28.81,525.39K,-0.00070
2012-08-14,29.42,30.75,31.17,29.26,793.34K,-0.05610
2012-08-13,31.17,29.69,31.3,29.1,870.05K,0.04110
2012-08-10,29.94,29.31,29.94,29.31,707.39K,0.01800
2012-08-09,29.41,29.52,30,29.13,672.58K,0.01100
2012-08-08,29.09,29.9,30,28.59,1.31M,-0.03830
2012-08-07,30.25,28.77,30.9,28.5,2.39M,0.07000
2012-08-06,28.27,27.55,28.7,27.55,1.53M,0.03670
2012-08-03,27.27,26.9,27.55,26.74,1.21M,0.04480
2012-08-02,26.1,26.84,26.85,25.52,1.31M,-0.00570
2012-08-01,26.25,27.99,27.99,26.03,1.59M,-0.04270
2012-07-31,27.42,27.54,27.97,27.35,1.58M,0.00260
2012-07-30,27.35,29.51,30.25,27.21,2.07M,-0.07320
2012-07-27,29.51,28.71,29.66,28.1,1.67M,0.04910
2012-07-26,28.13,29.9,30,27.64,2.26M,-0.02830
2012-07-25,28.95,29.92,29.98,28.75,2.84M,-0.02980
2012-07-24,29.84,30.66,31.04,29.62,1.50M,-0.02670
2012-07-23,30.66,31.05,31.3,30.62,1.39M,-0.03550
2012-07-20,31.79,32.07,32.25,31.25,1.57M,-0.01490
2012-07-19,32.27,32.72,33.15,32.04,1.44M,0.00370
2012-07-18,32.15,31.42,33.67,31.06,2.88M,-0.03600
2012-07-17,33.35,35,35.21,32.38,2.57M,-0.07260
2012-07-16,35.96,34.32,36,33.9,1.74M,0.04990
2012-07-13,34.25,32.97,34.4,32.83,1.30M,0.04740
2012-07-12,32.7,31.29,33.01,30.8,1.13M,0.03780
2012-07-11,31.51,31.57,31.68,31.01,638.52K,0.00770
2012-07-10,31.27,31.54,32.48,30.89,758.35K,-0.00700
2012-07-09,31.49,30.94,31.83,30.67,910.41K,0.01610
2012-07-06,30.99,30.99,31.73,30.8,784.66K,-0.00770
2012-07-05,31.23,30.81,31.67,30.8,1.25M,0.01860
2012-07-03,30.66,30.6,31,30.4,947.13K,0.00860
2012-07-02,30.4,31.35,31.8,30.19,1.32M,-0.02840
2012-06-29,31.29,32.8,32.8,31,1.13M,-0.00380
2012-06-28,31.41,31.9,32.11,30.62,914.04K,-0.01720
2012-06-27,31.96,31.9,32.45,31.57,1.05M,0.01110
2012-06-26,31.61,32.05,32.35,31.39,2.61M,-0.04530
2012-06-25,33.11,33.94,34.12,32.75,1.50M,-0.01980
2012-06-22,33.78,32.6,33.98,32.46,3.05M,0.04940
2012-06-21,32.19,34.26,34.28,31.84,1.89M,-0.04710
2012-06-20,33.78,33.5,34.5,33.21,3.42M,0.05270
2012-06-19,32.09,32.02,32.66,31.5,911.03K,0.00790
2012-06-18,31.84,29.94,32.33,29.5,1.26M,0.06450
2012-06-15,29.91,29.39,29.95,28.81,646.74K,0.01770
2012-06-14,29.39,30.18,30.65,28.62,872.16K,-0.01280
2012-06-13,29.77,29.55,30.64,29.47,844.37K,0.00370
2012-06-12,29.66,29.23,29.84,28.81,568.99K,0.01850
2012-06-11,29.12,30.31,31,28.96,635.95K,-0.03190
2012-06-08,30.08,28.86,30.19,28.15,881.21K,0.03980
2012-06-07,28.93,29.81,29.87,28.85,492.02K,-0.00990
2012-06-06,29.22,28.2,29.45,28.14,910.51K,0.04690
2012-06-05,27.91,27.84,28.39,27.56,630.89K,0.00110
2012-06-04,27.88,28.03,28.41,27.11,1.03M,-0.00960
2012-06-01,28.15,28.53,29.16,27.76,885.71K,-0.04580
2012-05-31,29.5,30.07,30.29,28.75,1.12M,-0.02990
2012-05-30,30.41,31.08,31.42,30.24,1.31M,-0.04040
2012-05-29,31.69,30.01,31.93,30.01,1.65M,0.06310
2012-05-25,29.81,30.16,30.41,29.2,757.01K,-0.01680
2012-05-24,30.32,31.25,31.25,29.69,1.08M,-0.02260
2012-05-23,31.02,30.56,31.05,29.5,1.22M,0.00750
2012-05-22,30.79,30.1,31.34,30,2.37M,0.07020
2012-05-21,28.77,27.58,29.26,27.12,1.48M,0.04390
2012-05-18,27.56,28.37,28.46,26.83,1.62M,-0.03540
2012-05-17,28.57,29.3,29.79,28.24,1.15M,-0.02090
2012-05-16,29.18,29.58,30.18,28.88,1.26M,-0.00850
2012-05-15,29.43,30.26,30.96,29.22,1.59M,-0.02100
2012-05-14,30.06,31.92,32.13,30.05,1.38M,-0.06790
2012-05-11,32.25,32.49,33.44,32.16,1.22M,-0.02150
2012-05-10,32.96,32.97,34.68,32.4,5.56M,0.09650
2012-05-09,30.06,30.3,30.77,29.76,1.95M,-0.00430
2012-05-08,30.19,32.5,32.73,29.37,3.10M,-0.07020
2012-05-07,32.47,31.96,32.58,31.61,1.16M,0.02010
2012-05-04,31.83,32.32,32.46,31.4,1.25M,-0.01940
2012-05-03,32.46,33.91,34,32.13,842.11K,-0.04360
2012-05-02,33.94,33.5,34.39,33.39,497.25K,0.00470
2012-05-01,33.78,33.13,34.21,33.13,658.95K,0.01960
2012-04-30,33.13,33.27,33.36,32.58,413.95K,-0.00630
2012-04-27,33.34,33.6,33.63,32.91,590.21K,-0.00450
2012-04-26,33.49,32.96,33.52,32.91,427.62K,0.01760
2012-04-25,32.91,32.07,32.99,32.07,712.13K,0.03430
2012-04-24,31.82,31.82,32.2,31,674.47K,-0.00380
2012-04-23,31.94,32.86,32.97,31.71,890.72K,-0.03680
2012-04-20,33.16,33.14,33.73,32.94,821.77K,0.00000
2012-04-19,33.16,32.75,33.43,32.5,774.88K,0.01530
2012-04-18,32.66,32.09,32.75,31.53,823.10K,0.01300
2012-04-17,32.24,32.43,33.07,32.04,1.12M,-0.00030
2012-04-16,32.25,33.41,33.7,32.09,1.10M,-0.03990
2012-04-13,33.59,33.94,34.04,32.85,649.58K,0.00450
2012-04-12,33.44,33.77,34.48,32.92,1.03M,0.01060
2012-04-11,33.09,33.24,33.29,32.01,1.11M,0.01940
2012-04-10,32.46,33.15,33.85,32.1,1.85M,-0.02080
2012-04-09,33.15,34.1,34.29,33.1,1.66M,-0.03860
2012-04-05,34.48,35.1,35.44,34.41,1.51M,-0.01490
2012-04-04,35,35.27,35.49,34.69,4.48M,-0.07920
2012-04-03,38.01,36.7,38.47,36.67,1.10M,0.03910
2012-04-02,36.58,37.33,37.97,36.53,1.03M,-0.01770
2012-03-30,37.24,37.52,37.94,36.68,886.31K,-0.00240
2012-03-29,37.33,38.19,38.19,37.03,796.34K,-0.01370
2012-03-28,37.85,37.78,38.44,37.11,954.97K,-0.00240
2012-03-27,37.94,37.16,39.95,37.03,2.54M,0.01440
2012-03-26,37.4,35.59,38.09,35.04,3.14M,0.09740
2012-03-23,34.08,34.26,34.63,33.15,1.17M,-0.00930
2012-03-22,34.4,34.97,35.15,34.3,522.35K,-0.02130
2012-03-21,35.15,34.94,35.3,34.6,607.10K,0.00540
2012-03-20,34.96,34.98,35.2,34.57,567.00K,-0.00060
2012-03-19,34.98,35.26,35.32,34.54,1.02M,-0.00960
2012-03-16,35.32,34.9,35.89,34.83,729.24K,0.00910
2012-03-15,35,35.28,35.48,34.78,571.60K,-0.00820
2012-03-14,35.29,36,36,34.8,851.46K,-0.02220
2012-03-13,36.09,36.51,36.59,35.5,1.00M,0.00220
2012-03-12,36.01,34.69,36.29,34.6,1.96M,0.03660
2012-03-09,34.74,33.2,35.31,33.2,1.55M,0.05050
2012-03-08,33.07,33.11,33.49,33.04,633.27K,-0.00150
2012-03-07,33.12,33.12,33.31,32.91,364.83K,0.00030
2012-03-06,33.11,33.25,33.28,32.62,573.75K,-0.01950
2012-03-05,33.77,34.35,34.4,33.46,466.94K,-0.00790
2012-03-02,34.04,34.4,34.5,33.71,549.97K,-0.01080
2012-03-01,34.41,33.51,34.5,33.3,703.44K,0.02990
2012-02-29,33.41,33.81,34.12,33.14,535.68K,-0.01180
2012-02-28,33.81,33.64,34.44,33.17,612.18K,0.00570
2012-02-27,33.62,33.41,34,33,605.95K,-0.00390
2012-02-24,33.75,34.23,34.52,33.27,959.87K,-0.02260
2012-02-23,34.53,33.99,34.97,33.56,820.35K,0.00910
2012-02-22,34.22,34.5,34.72,32.5,1.65M,-0.00810
2012-02-21,34.5,34.87,34.87,33.81,1.14M,-0.01340
2012-02-17,34.97,33.99,34.97,33.5,1.38M,0.02310
2012-02-16,34.18,33.5,34.51,32.54,2.22M,0.01730
2012-02-15,33.6,33.1,34.41,32.27,2.76M,0.01300
2012-02-14,33.17,31.74,33.79,31.4,1.81M,0.05340
2012-02-13,31.49,31.55,32.06,30.9,1.16M,0.01250
2012-02-10,31.1,32.26,32.27,29.84,1.87M,-0.04540
2012-02-09,32.58,32,32.9,31.43,1.28M,0.02040
2012-02-08,31.93,31.6,32.01,31.29,623.63K,0.01040
2012-02-07,31.6,31.8,31.8,30.82,1.02M,-0.00630
2012-02-06,31.8,31.1,31.9,31.05,652.16K,0.02090
2012-02-03,31.15,30.41,31.33,30.25,764.42K,0.02980
2012-02-02,30.25,29.72,30.88,29.61,805.61K,0.02270
2012-02-01,29.58,29.07,29.7,29,523.17K,0.01750
2012-01-31,29.07,29.9,30,28.87,956.71K,-0.01690
2012-01-30,29.57,29.49,29.61,28.53,728.98K,0.00820
2012-01-27,29.33,28.5,29.72,28.5,748.36K,0.01350
2012-01-26,28.94,28.07,29.58,28,1.27M,0.03470
2012-01-25,27.97,27.27,28.01,27.05,611.11K,0.02010
2012-01-24,27.42,26.63,27.68,26.44,857.91K,0.02430
2012-01-23,26.77,26.81,27.21,26.6,594.53K,0.00640
2012-01-20,26.6,26.9,27,26.4,662.29K,-0.00600
2012-01-19,26.76,27.19,27.74,26.61,1.25M,-0.00190
2012-01-18,26.81,26.69,26.88,26.25,1.26M,0.00790
2012-01-17,26.6,26.62,27.34,26.41,4.65M,0.16720
2012-01-13,22.79,28.4,28.5,22.64,5.51M,-0.19330
2012-01-12,28.25,28.48,28.62,27.8,729.30K,0.00070
2012-01-11,28.23,27.62,28.38,27.3,672.24K,0.02210
2012-01-10,27.62,27.44,27.76,27.25,671.73K,0.01360
2012-01-09,27.25,27,27.49,26.12,896.95K,0.01260
2012-01-06,26.91,27.2,27.79,26.41,986.29K,-0.00770
2012-01-05,27.12,27.76,27.93,26.85,1.01M,-0.02130
2012-01-04,27.71,28.21,28.67,27.5,630.04K,-0.01320
2012-01-03,28.08,28.94,29.5,27.65,928.05K,-0.01680
2011-12-30,28.56,28.49,28.98,28.25,339.86K,-0.00590
2011-12-29,28.73,28.59,29.34,28.55,488.15K,0.00770
2011-12-28,28.51,28.99,29.24,28.04,575.14K,-0.00210
2011-12-27,28.57,27.66,28.77,27.64,777.40K,0.02400
2011-12-23,27.9,28,28,27.52,591.39K,0.00470
2011-12-22,27.77,27.6,28.05,27.3,1.01M,0.00730
2011-12-21,27.57,27.91,28.07,26.03,1.71M,-0.01180
2011-12-20,27.9,28.05,28.45,27.71,844.38K,0.00540
2011-12-19,27.75,28.09,28.5,27.37,986.95K,-0.00890
2011-12-16,28,28.79,28.93,27.98,1.03M,-0.02170
2011-12-15,28.62,28.67,29.17,28.12,700.26K,0.00320
2011-12-14,28.53,29.5,29.68,28,1.16M,-0.03120
2011-12-13,29.45,30.57,30.93,28.91,994.02K,-0.03160
2011-12-12,30.41,30.44,30.62,30.02,758.66K,-0.02030
2011-12-09,31.04,30.54,31.12,30.28,1.24M,0.00490
2011-12-08,30.89,30.84,31.65,29.61,3.31M,-0.09650
2011-12-07,34.19,34.63,34.89,33.8,674.24K,-0.01950
2011-12-06,34.87,34.2,34.98,34.03,951.81K,0.01310
2011-12-05,34.42,33.53,35,33.43,1.16M,0.03360
2011-12-02,33.3,32.83,33.69,32.4,802.72K,0.02150
2011-12-01,32.6,32.57,33.99,31.98,1.03M,-0.00430
2011-11-30,32.74,32.5,32.93,32.22,760.97K,0.03120
2011-11-29,31.75,32.49,33.07,31.63,591.05K,-0.02490
2011-11-28,32.56,32,33.28,31.81,681.12K,0.02840
2011-11-25,31.66,31.55,32.41,31.08,239.60K,0.00670
2011-11-23,31.45,31.76,32.05,31.25,451.81K,-0.01930
2011-11-22,32.07,31.76,32.79,31.05,732.52K,0.00980
2011-11-21,31.76,32.44,32.44,31.05,1.03M,-0.02580
2011-11-18,32.6,33.64,34.11,32.54,902.73K,-0.03210
2011-11-17,33.68,34.5,34.9,33.19,1.35M,-0.03610
2011-11-16,34.94,33.48,35,33.4,1.83M,0.02980
2011-11-15,33.93,32.92,34.4,32.73,890.91K,0.02140
2011-11-14,33.22,33,33.54,32.62,1.33M,-0.01250
2011-11-11,33.64,31.9,34.5,30.57,3.88M,0.07370
2011-11-10,31.33,30.94,31.5,30.65,747.27K,0.01460
2011-11-09,30.88,30.87,31.49,30.3,953.66K,-0.03020
2011-11-08,31.84,31.37,32,30.72,1.17M,0.01820
2011-11-07,31.27,31.64,32,30.75,1.27M,-0.03220
2011-11-04,32.31,31.46,32.4,30.51,3.03M,-0.00460
2011-11-03,32.46,30,32.49,29.53,2.51M,0.13060
2011-11-02,28.71,29,29.26,28.25,875.52K,-0.00590
2011-11-01,28.88,28.39,28.92,28,635.78K,-0.01670
2011-10-31,29.37,29.5,29.51,28.75,1.13M,-0.01670
2011-10-28,29.87,28.5,30,28.01,1.26M,0.03860
2011-10-27,28.76,28.34,28.95,28.11,869.34K,0.02790
2011-10-26,27.98,28.19,28.37,27.4,510.48K,-0.00960
2011-10-25,28.25,28.23,28.86,27.8,654.37K,-0.01050
2011-10-24,28.55,27.87,28.89,27.75,940.55K,0.01860
2011-10-21,28.03,27.4,28.3,27.01,1.14M,0.02520
2011-10-20,27.34,27.44,27.47,27,999.65K,-0.00830
2011-10-19,27.57,28.02,28.06,27.3,792.85K,-0.02720
2011-10-18,28.34,27.3,28.43,26.71,999.69K,0.03360
2011-10-17,27.42,27.86,28,27.26,754.44K,-0.02250
2011-10-14,28.05,28,28.55,27.26,1.40M,0.00390
2011-10-13,27.94,27.63,28.47,27.44,1.04M,0.00500
2011-10-12,27.8,27.25,28,27.2,1.12M,0.00690
2011-10-11,27.61,27.51,27.77,27.09,576.00K,-0.00970
2011-10-10,27.88,27.31,28.18,27,923.42K,0.03300
2011-10-07,26.99,26.98,27.6,26.05,1.31M,0.00110
2011-10-06,26.96,25.37,27.6,25.02,1.77M,0.06270
2011-10-05,25.37,24.03,25.84,23.35,1.23M,0.07230
2011-10-04,23.66,23.29,24.32,22.93,1.20M,-0.00290
2011-10-03,23.73,24.95,25,23.25,1.02M,-0.02710
2011-09-30,24.39,24.8,24.89,23.49,1.34M,0.01120
2011-09-29,24.12,25.72,25.82,23.55,929.55K,-0.01910
2011-09-28,24.59,26,26.5,24.51,723.21K,-0.06110
2011-09-27,26.19,26,26.99,25.57,674.43K,0.02630
2011-09-26,25.52,26.52,26.52,24.9,934.72K,-0.03260
2011-09-23,26.38,25.49,26.62,25.35,1.16M,0.02930
2011-09-22,25.63,25.64,26.11,24.88,776.00K,-0.00850
2011-09-21,25.85,25.95,26.95,25.7,987.58K,-0.00620
2011-09-20,26.01,25.98,26.6,25.67,1.18M,0.00930
2011-09-19,25.77,24.95,25.81,23.82,1.16M,-0.00120
2011-09-16,25.8,24.78,25.84,24.49,1.42M,0.03950
2011-09-15,24.82,24.58,24.93,24.33,562.51K,0.01970
2011-09-14,24.34,24.25,24.84,23.79,830.78K,0.01080
2011-09-13,24.08,23.01,24.1,22.75,726.46K,0.05240
2011-09-12,22.88,22.5,23.31,22.45,566.57K,-0.00390
2011-09-09,22.97,23.37,23.57,22.55,669.26K,-0.02710
2011-09-08,23.61,23.58,24.03,23.28,505.70K,-0.00960
2011-09-07,23.84,23.39,24,23.28,459.19K,0.03920
2011-09-06,22.94,22.5,23.2,22.29,809.76K,-0.00560
2011-09-02,23.07,23.66,23.99,22.68,770.33K,-0.03880
2011-09-01,24,24.66,24.87,23.84,848.09K,-0.02990
2011-08-31,24.74,24.8,25.5,24.28,823.74K,0.00450
2011-08-30,24.63,24.5,24.77,24.09,366.66K,-0.00320
2011-08-29,24.71,24.22,24.85,24.02,803.30K,0.04130
2011-08-26,23.73,22.71,23.95,22.07,761.76K,0.02680
2011-08-25,23.11,23.87,23.87,22.9,680.21K,-0.03180
2011-08-24,23.87,23.1,23.93,22.83,684.24K,0.03960
2011-08-23,22.96,21.93,23.11,21.5,868.97K,0.04600
2011-08-22,21.95,23.11,23.8,21.68,986.18K,-0.01570
2011-08-19,22.3,23.86,24.22,22,1.38M,-0.08080
2011-08-18,24.26,25,25.15,23.47,1.06M,-0.06080
2011-08-17,25.83,26.39,26.65,25.51,643.77K,-0.01030
2011-08-16,26.1,26.13,26.54,25.83,537.69K,-0.00500
2011-08-15,26.23,26.62,26.75,25.93,738.57K,-0.00300
2011-08-12,26.31,25.6,27.14,25.36,1.01M,0.03990
2011-08-11,25.3,24.04,25.75,24,836.48K,0.06210
2011-08-10,23.82,25.44,25.44,23.63,1.56M,-0.04950
2011-08-09,25.06,24.15,25.45,23.7,1.33M,0.06010
2011-08-08,23.64,23.1,24.44,23.1,2.61M,-0.02480
2011-08-05,24.24,24.99,25.38,22.83,1.96M,-0.02060
2011-08-04,24.75,26.51,26.89,24.67,3.07M,-0.09010
2011-08-03,27.2,27.5,27.83,26.34,1.80M,-0.00510
2011-08-02,27.34,28.69,29.2,27.27,1.55M,-0.04970
2011-08-01,28.77,28.67,28.98,28.21,1.16M,0.02130
2011-07-29,28.17,27.8,28.4,27.5,948.13K,0.00000
2011-07-28,28.17,27.6,28.55,27.54,938.73K,0.01920
2011-07-27,27.64,28.5,28.5,27.51,958.40K,-0.01290
2011-07-26,28,28.31,28.77,27.97,762.93K,-0.01720
2011-07-25,28.49,29.01,29.25,28.44,673.49K,-0.02730
2011-07-22,29.29,28.7,29.54,28.55,583.87K,0.02060
2011-07-21,28.7,28.91,29.16,28.1,1.01M,0.00030
2011-07-20,28.69,28,30.44,27.8,3.05M,0.02870
2011-07-19,27.89,27.58,28.11,27.54,1.03M,0.02420
2011-07-18,27.23,27.34,27.45,26.63,852.32K,-0.01270
2011-07-15,27.58,27.79,27.83,27.4,708.95K,-0.00110
2011-07-14,27.61,28.53,28.96,27.25,1.16M,-0.03600
2011-07-13,28.64,28.43,29.03,27.9,1.07M,0.01670
2011-07-12,28.17,28.37,29.09,28,1.05M,-0.00630
2011-07-11,28.35,28.4,28.53,28,975.70K,-0.01600
2011-07-08,28.81,29.89,29.89,28.59,1.24M,-0.03090
2011-07-07,29.73,29.14,30,29.01,1.33M,0.02660
2011-07-06,28.96,29.14,29.14,28.55,926.89K,-0.00620
2011-07-05,29.14,29.02,29.52,28.71,995.99K,0.00410
2011-07-01,29.02,29.07,29.6,28.8,854.84K,-0.00380
2011-06-30,29.13,28.5,29.33,28.4,946.65K,0.02970
2011-06-29,28.29,28.5,29.09,28.07,1.46M,0.00640
2011-06-28,28.11,27.79,28.25,27.67,889.13K,0.02370
2011-06-27,27.46,27.73,28.28,27.31,1.81M,-0.00400
2011-06-24,27.57,27.64,27.97,27.26,3.61M,-0.00510
2011-06-23,27.71,27.2,27.72,26.21,1.17M,0.01840
2011-06-22,27.21,27.37,28.25,27.1,1.48M,-0.01160
2011-06-21,27.53,26.24,27.73,26,1.50M,0.05840
2011-06-20,26.01,26.29,26.46,25.5,1.54M,-0.01850
2011-06-17,26.5,26.87,27.7,26.14,1.71M,0.00000
2011-06-16,26.5,27.67,28,25.74,1.84M,-0.03000
2011-06-15,27.32,28.44,28.45,27.07,1.35M,-0.04480
2011-06-14,28.6,28.54,29.7,28.52,1.57M,0.00600
2011-06-13,28.43,28.07,28.88,27.88,1.71M,0.02050
2011-06-10,27.86,27.52,28.3,27.35,1.57M,0.00870
2011-06-09,27.62,27.43,28.1,27.1,1.60M,0.01840
2011-06-08,27.12,28.44,28.6,27.02,1.70M,-0.04410
2011-06-07,28.37,28.94,29.39,28.26,1.22M,-0.01150
2011-06-06,28.7,30.1,30.13,28.26,2.33M,-0.04750
2011-06-03,30.13,29.95,31.5,29.5,6.21M,0.04760
2011-06-02,28.76,28.52,29.32,28.51,986.29K,0.00840
2011-06-01,28.52,30,30.1,28.38,1.53M,-0.05370
2011-05-31,30.14,29.69,30.28,29.55,3.29M,0.02000
2011-05-27,29.55,29.54,29.67,28.82,1.69M,0.00240
2011-05-26,29.48,28.82,29.76,28.1,3.34M,0.01730
2011-05-25,28.98,26.9,29.01,26.17,4.69M,0.08460
2011-05-24,26.72,27.02,27.5,26.6,613.67K,-0.00370
2011-05-23,26.82,27.62,27.62,26.62,863.55K,-0.04110
2011-05-20,27.97,28.26,28.28,27.35,842.53K,-0.00820
2011-05-19,28.2,27.03,28.44,26.6,2.66M,0.07020
2011-05-18,26.35,26.1,26.47,25.52,729.41K,0.01500
2011-05-17,25.96,27,27,25.72,1.23M,-0.02410
2011-05-16,26.6,27.99,27.99,26.55,755.62K,-0.03450
2011-05-13,27.55,28,28.19,27.3,661.58K,-0.00430
2011-05-12,27.67,27.07,27.74,26.65,627.74K,0.02220
2011-05-11,27.07,28.2,28.3,26.92,962.97K,-0.04450
2011-05-10,28.33,28.24,28.95,27.91,1.54M,0.01500
2011-05-09,27.91,27,28,26.85,916.30K,0.02910
2011-05-06,27.12,26.9,27.7,26.62,981.61K,0.02570
2011-05-05,26.44,27.2,27.44,26.17,1.22M,-0.00940
2011-05-04,26.69,26.78,27,25.75,1.05M,-0.00670
2011-05-03,26.87,27.38,27.39,26.5,913.97K,-0.02110
2011-05-02,27.45,27.6,27.8,27.06,784.56K,-0.00540
2011-04-29,27.6,27.69,27.87,27.42,726.34K,-0.00220
2011-04-28,27.66,27.07,27.69,26.72,1.64M,0.02140
2011-04-27,27.08,26.93,27.36,26.63,996.90K,0.00560
2011-04-26,26.93,26.66,27.25,26.31,1.37M,0.02050
2011-04-25,26.39,26.7,26.73,25.97,800.84K,-0.01310
2011-04-21,26.74,25.85,26.98,25.59,1.39M,0.03840
2011-04-20,25.75,25.7,26.09,25.3,837.47K,0.02340
2011-04-19,25.16,25.26,25.26,24.65,548.69K,0.00520
2011-04-18,25.03,25.13,25.62,24.36,1.03M,-0.02150
2011-04-15,25.58,25.65,26.18,25.41,943.45K,0.01750
2011-04-14,25.14,24.87,25.28,24.2,983.38K,0.00840
2011-04-13,24.93,25.13,25.69,24.81,1.21M,0.01140
2011-04-12,24.65,25.08,25.21,24.3,1.36M,-0.02450
2011-04-11,25.27,26.47,26.53,25.02,1.37M,-0.04610
2011-04-08,26.49,27.58,27.6,26.36,1.95M,-0.02750
2011-04-07,27.24,26.85,27.94,26.45,2.81M,0.02830
2011-04-06,26.49,26.99,27.01,25.8,1.29M,-0.00790
2011-04-05,26.7,25.9,27,25.69,3.18M,0.03370
2011-04-04,25.83,26.83,27,25.23,2.61M,-0.03110
2011-04-01,26.66,27.45,28.18,26.57,2.87M,-0.03930
2011-03-31,27.75,26.55,28.71,26.5,11.52M,0.17040
2011-03-30,23.71,24.11,24.49,23.01,1.22M,-0.00880
2011-03-29,23.92,23.3,24,23.21,755.59K,0.02880
2011-03-28,23.25,22.7,23.54,22.55,1.06M,0.02200
2011-03-25,22.75,22.43,23,22.4,567.92K,0.01880
2011-03-24,22.33,22.14,22.38,21.98,462.16K,0.00540
2011-03-23,22.21,22.11,22.27,21.77,422.79K,0.00090
2011-03-22,22.19,22.73,22.86,22,582.81K,-0.02380
2011-03-21,22.73,23.05,23.05,22.54,411.65K,-0.01000
2011-03-18,22.96,23.19,23.19,22.51,687.82K,0.00660
2011-03-17,22.81,23.24,23.43,22.64,922.50K,-0.00040
2011-03-16,22.82,22.86,23.25,22.69,1.17M,-0.00570
2011-03-15,22.95,22.2,22.96,21.8,1.32M,-0.01290
2011-03-14,23.25,23.82,24,23.2,1.17M,-0.03410
2011-03-11,24.07,23.85,24.25,23.53,930.79K,0.00250
2011-03-10,24.01,24.44,24.49,23.73,1.02M,-0.02870
2011-03-09,24.72,24.66,24.99,24.27,924.72K,0.00240
2011-03-08,24.66,24.6,24.96,24,1.40M,-0.01120
2011-03-07,24.94,24.93,25.4,24.7,2.03M,-0.00040
2011-03-04,24.95,24.48,24.99,23.78,1.58M,0.02420
2011-03-03,24.36,24.48,24.79,24.06,640.14K,0.01420
2011-03-02,24.02,23.82,24.28,23.73,663.29K,0.00330
2011-03-01,23.94,24.05,24.32,23.7,1.11M,0.00210
2011-02-28,23.89,23.74,24.1,23.5,1.05M,0.01190
2011-02-25,23.61,22.81,23.85,22.69,1.35M,0.04790
2011-02-24,22.53,21.78,22.58,21.5,1.06M,0.03210
2011-02-23,21.83,22.18,22.5,21.11,1.61M,-0.00180
2011-02-22,21.87,22.88,23,21.78,2.06M,-0.05650
2011-02-18,23.18,23.33,23.49,22.96,2.37M,-0.01780
2011-02-17,23.6,24.63,25.49,23.55,2.62M,-0.04570
2011-02-16,24.73,23.1,24.97,23.07,4.12M,0.08270
2011-02-15,22.84,23.01,23.17,22.56,960.85K,-0.01040
2011-02-14,23.08,23.64,24.14,23.05,1.28M,-0.00730
2011-02-11,23.25,23.25,23.75,22.94,636.60K,0.00170
2011-02-10,23.21,23.26,23.64,22.81,836.02K,0.00000
2011-02-09,23.21,24.13,24.18,22.79,2.64M,-0.05230
2011-02-08,24.49,23.78,25.25,23,3.51M,0.06160
2011-02-07,23.07,23.26,23.26,22.88,895.01K,-0.01660
2011-02-04,23.46,23.44,23.67,23.22,543.92K,-0.00720
2011-02-03,23.63,23.82,23.9,23.15,512.07K,-0.01290
2011-02-02,23.94,24.16,24.18,23.67,569.47K,0.00130
2011-02-01,23.91,24.31,24.73,23.54,707.79K,-0.00790
2011-01-31,24.1,24.05,24.12,23.5,831.58K,0.00370
2011-01-28,24.01,24.88,24.88,23.75,1.05M,-0.03650
2011-01-27,24.92,24.74,25.08,24.53,895.66K,0.00690
2011-01-26,24.75,24.71,24.88,24.1,1.08M,0.00280
